상품명,최초 발급일자,개인사업자/법인사업자,대위변제금액(보증이행),주택형태,
임대보증금보증(세대_사용검사후),2022-05-25,개인사업자,234000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-06,개인사업자,291000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-05,개인사업자,325000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-04,개인사업자,285000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-26,개인사업자,270000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-21,개인사업자,255000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-17,개인사업자,288000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-04,개인사업자,198450000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-03,개인사업자,295000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-18,개인사업자,369000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-08,개인사업자,234000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,265000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-28,개인사업자,298000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,389000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-27,개인사업자,266000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-18,개인사업자,169000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-11,개인사업자,84000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-03,개인사업자,366000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-03,개인사업자,110000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,265000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-28,개인사업자,345000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-27,개인사업자,160000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-31,개인사업자,304000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-21,개인사업자,249000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-04,개인사업자,250000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-11,개인사업자,355000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-30,개인사업자,365000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-25,개인사업자,300000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-31,개인사업자,125000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,289000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-17,개인사업자,319000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-03,개인사업자,285000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-20,개인사업자,434700000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-06,개인사업자,274000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-30,개인사업자,375000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,275000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-01,개인사업자,398000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,97200000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-14,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-15,개인사업자,230000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-10,개인사업자,417000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-11,개인사업자,240000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-10,개인사업자,280000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,275000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-25,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,255000000,다세대주택,
임대보증금보증(세대_사용검사후),2023-08-14,개인사업자,323000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-22,개인사업자,340000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-03,개인사업자,280000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,380000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-04,개인사업자,312000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-11,개인사업자,398000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-27,개인사업자,215000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,240000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-08,개인사업자,355000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-01,개인사업자,240000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-09,개인사업자,319000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-17,개인사업자,225000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-14,개인사업자,230000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-05,개인사업자,325000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-11,개인사업자,309000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-02-11,개인사업자,100000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-05,개인사업자,225000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,265000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,350000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,415000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,269000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-19,개인사업자,243000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-13,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-26,개인사업자,245000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-12,개인사업자,415000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-12,개인사업자,160000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-30,개인사업자,235000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,298000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-19,개인사업자,389000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-03,개인사업자,249000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-02-08,개인사업자,285000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-03,개인사업자,325000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-28,개인사업자,279000000,다세대주택,
임대보증금보증(세대_사용검사후),2021-10-27,개인사업자,365000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-06,개인사업자,166900000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-08,개인사업자,435000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,240000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-02,개인사업자,268000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-19,개인사업자,289000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-27,개인사업자,198000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,287000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-11,개인사업자,309000000,아파트,
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,260000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-27,개인사업자,216000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-04,개인사업자,275000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-31,개인사업자,350000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-13,개인사업자,277000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-10,개인사업자,420000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-27,개인사업자,130000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,335000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-20,개인사업자,221000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-24,개인사업자,383000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,265000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-14,개인사업자,295000000,연립주택,
임대보증금보증(세대_사용검사후),2022-05-12,개인사업자,265000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-02,개인사업자,259000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-22,개인사업자,415000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-01-12,개인사업자,220000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-09,개인사업자,400000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-06,개인사업자,272000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-13,개인사업자,355000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-10,개인사업자,245000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-27,개인사업자,364000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-12,개인사업자,115000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-18,개인사업자,237000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-24,개인사업자,106800000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-14,개인사업자,380000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-12,개인사업자,389000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-16,개인사업자,193350000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-13,개인사업자,115000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-14,개인사업자,384000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-08,개인사업자,279000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-28,개인사업자,265000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-18,개인사업자,204209280,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-08,개인사업자,219000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-20,개인사업자,123750000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-23,개인사업자,226000000,연립주택,
임대보증금보증(세대_사용검사후),2022-06-23,개인사업자,344000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-28,개인사업자,331000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-21,개인사업자,169000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-08,개인사업자,235000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-25,개인사업자,260000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,231000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-21,개인사업자,220000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-27,개인사업자,267000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-15,개인사업자,244000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-16,개인사업자,315000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-19,개인사업자,249000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-02,개인사업자,305000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-17,개인사업자,178500000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-15,개인사업자,329000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,399000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-22,개인사업자,360000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-02,개인사업자,245000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-08-14,법인사업자,290000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-08,개인사업자,186950000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-28,개인사업자,185000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-25,개인사업자,375000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-05,개인사업자,369000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-10,개인사업자,340000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-29,개인사업자,330000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-21,개인사업자,339000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-18,개인사업자,360000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-27,개인사업자,375000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-08,개인사업자,289000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-12,개인사업자,345000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,360000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-25,개인사업자,345000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,265000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-30,개인사업자,249000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,330000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-05,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-15,개인사업자,259000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-21,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-26,개인사업자,349000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-21,개인사업자,299000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,319000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-03,개인사업자,237000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-23,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-16,개인사업자,349000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,201300000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-30,개인사업자,273000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-02,개인사업자,293000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-15,개인사업자,399000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2021-10-13,개인사업자,339000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-06,개인사업자,356800000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-25,개인사업자,250000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-29,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-13,개인사업자,319000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-02,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2021-09-27,개인사업자,275000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,266000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-24,개인사업자,250000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-13,개인사업자,288000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-24,개인사업자,244000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-20,개인사업자,325000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-22,개인사업자,190000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-27,개인사업자,299000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-09,개인사업자,370000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-28,개인사업자,178500000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-20,개인사업자,349000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,347000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-27,개인사업자,310000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-29,개인사업자,330000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-23,개인사업자,369000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-20,개인사업자,329000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-02-16,개인사업자,251000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-11,개인사업자,415000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-03,개인사업자,449000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-30,개인사업자,345000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-15,개인사업자,400000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-03,개인사업자,186950000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-22,개인사업자,299000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-06,개인사업자,309000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-08,개인사업자,180000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-18,개인사업자,389000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-18,법인사업자,259000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-20,개인사업자,145900000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,309000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-13,개인사업자,230000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-19,개인사업자,235000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,110000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-21,개인사업자,210000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-20,개인사업자,240000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-13,개인사업자,327000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-10,개인사업자,137000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-13,개인사업자,320000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-13,개인사업자,229000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-18,개인사업자,360000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-30,개인사업자,230000000,아파트,
임대보증금보증(세대_사용검사후),2022-06-15,개인사업자,309000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,272000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-13,개인사업자,160000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-15,개인사업자,375000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-05,개인사업자,329000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-29,개인사업자,300000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-27,개인사업자,208000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-12,개인사업자,241000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,285000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-30,개인사업자,270000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-22,개인사업자,235000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-13,개인사업자,345000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-08,개인사업자,265000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-10,개인사업자,273000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-02,개인사업자,255000000,연립주택,
임대보증금보증(세대_사용검사후),2022-05-09,개인사업자,199500000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-25,개인사업자,367500000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-28,개인사업자,233000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-15,개인사업자,250000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-09,개인사업자,253000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-02,개인사업자,363000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-13,개인사업자,194000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,267000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-28,개인사업자,205000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,274000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-27,개인사업자,311000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,258000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-03,개인사업자,249000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-11,개인사업자,277000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-15,개인사업자,197430000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-08,개인사업자,295000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-20,개인사업자,335000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-03,개인사업자,286000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-12,개인사업자,379000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-24,개인사업자,257000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-31,개인사업자,229000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-14,개인사업자,360000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-29,개인사업자,285000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-22,개인사업자,435000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-04,개인사업자,220000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-16,개인사업자,279000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,379000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-29,개인사업자,199000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-04,개인사업자,365000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-28,개인사업자,395000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-26,개인사업자,223000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-14,개인사업자,331000000,아파트,
임대보증금보증(세대_사용검사후),2022-07-22,개인사업자,280000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-16,개인사업자,365000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-09,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-10,개인사업자,189000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-10,개인사업자,290000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-20,개인사업자,329000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-03,개인사업자,340000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,300000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-18,개인사업자,220000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-10,개인사업자,345000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,285000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-02-21,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-11,개인사업자,263000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,269000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-21,개인사업자,275000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-15,개인사업자,110000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-23,개인사업자,284000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-29,개인사업자,313000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-07,개인사업자,265000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-10,개인사업자,389000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-15,개인사업자,295000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-21,개인사업자,261000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-05,개인사업자,215000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-27,개인사업자,270000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-01-27,개인사업자,238000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-04-21,개인사업자,283000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-04,개인사업자,166900000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-20,개인사업자,366000000,아파트,
임대보증금보증(세대_사용검사후),2022-03-08,개인사업자,278000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,293000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-27,개인사업자,349000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,289000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-04,개인사업자,200000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-08-09,개인사업자,339000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-18,개인사업자,285000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-06-22,개인사업자,388000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,370000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-02,개인사업자,384000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-19,개인사업자,230000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-02-07,개인사업자,319000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-17,개인사업자,240000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-17,개인사업자,370000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-22,개인사업자,105000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-07-14,개인사업자,435000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-26,개인사업자,86400000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-06-29,개인사업자,355000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-04,개인사업자,168000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-31,개인사업자,364000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-20,개인사업자,284000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-02,개인사업자,253670000,아파트,
임대보증금보증(세대_사용검사후),2022-03-11,개인사업자,239000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-05,개인사업자,246000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-12,개인사업자,359000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,250000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-11,개인사업자,129500000,다세대주택,
임대보증금보증(세대_사용검사후),2022-05-04,개인사업자,347000000,아파트,
임대보증금보증(세대_사용검사후),2022-08-01,개인사업자,253000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-31,개인사업자,131200000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-08-05,개인사업자,325000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-03-31,개인사업자,350000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-07-08,개인사업자,215000000,다세대주택,
임대보증금보증(세대_사용검사후),2022-04-06,개인사업자,320000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-07-06,개인사업자,244000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-05-16,개인사업자,250000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2022-03-14,개인사업자,295000000,다세대주택,
